--------------------
BDMEP - INMET
--------------------
Estação           : CRUZ ALTA - RS (OMM: 83912)
Latitude  (graus) : -28.63
Longitude (graus) : -53.6
Altitude  (metros): 472.50
Estação Operante
Inicio de operação: 02/02/1912
Periodo solicitado dos dados: 01/01/1961 a 19/09/2012
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempBulboSeco;TempBulboUmido;TempMaxima;TempMinima;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoInsolacao;
83912;07/09/2006;1800;;21.4;12.6;;;30;962.7;5;2;;
83912;08/09/2006;0000;;15.4;10.6;19;;51;961.9;5;1;0.2;
83912;08/09/2006;1200;0;15;12.6;;11;75;960.7;9;3;;
83912;08/09/2006;1800;;16.2;15.4;;;92;959;9;2;;
83912;09/09/2006;0000;;15;14.8;22.5;;98;958.4;9;2;6.4;
83912;09/09/2006;1200;43;15.2;14.8;;14;95;960.4;14;1;;
83912;09/09/2006;1800;;22;16.6;;;55;959;23;1;;
83912;10/09/2006;0000;;15.8;13.4;24.5;;76;961.4;18;1;10.1;
83912;10/09/2006;1200;0;15.8;14;;10.8;81;961.6;36;1;;
83912;10/09/2006;1800;;24.4;18;;;52;959.5;32;2;;
83912;11/09/2006;0000;;18.2;16.2;30;;80;958.6;5;2;10.2;
83912;11/09/2006;1200;0;22.2;18.8;;17.6;72;960.3;36;3;;
83912;11/09/2006;1800;;29.4;22.2;;;52;958.7;36;3;;
83912;12/09/2006;0000;;22.6;20;30.5;;79;959.2;0;0;6.2;
83912;12/09/2006;1200;0;24.4;19.6;;19.1;62;959.2;36;1;;
83912;12/09/2006;1800;;30;22.6;;;52;957.8;27;2;;
83912;13/09/2006;0000;;21;19.8;29.5;;89;958.7;18;3;3.1;
83912;13/09/2006;1200;0;13.6;12.6;;13.2;88;958.3;9;3;;
83912;13/09/2006;1800;;25.4;21.2;;;68;954.6;36;2;;
83912;14/09/2006;0000;;23;20.2;31.5;;78;954.3;0;0;7.9;
83912;14/09/2006;1200;0;21.2;18;;15.6;73;961;36;1;;
83912;14/09/2006;1800;;30.2;21.2;;;43;952.8;27;2;;
83912;15/09/2006;0000;;19.8;18.2;20;;85;954.8;18;2;0.4;
83912;15/09/2006;1200;39;15.4;15.2;;13.2;98;958.7;5;1;;
83912;15/09/2006;1800;;16.2;15;;;87;960.4;18;2;;
83912;16/09/2006;0000;;13.6;11;20;;72;963.8;18;2;10.7;
83912;16/09/2006;1200;3.5;13.4;10.8;;8.4;72;965.9;18;3;;
83912;16/09/2006;1800;;19.4;11.6;;;34;963.1;18;4;;
83912;17/09/2006;0000;;12.6;9.4;22.5;;65;963.5;14;4;10;
83912;17/09/2006;1200;0;13.8;11.4;;8.4;74;964.2;9;3;;
83912;17/09/2006;1800;;22;16.8;;;57;961.5;14;1;;
83912;18/09/2006;0000;;16.8;14.6;25.5;;79;963.1;14;3;10.7;
83912;18/09/2006;1200;0;16;14.2;;10.8;81;963.6;14;1;;
83912;18/09/2006;1800;;25.4;16.6;;;37;961.1;14;1;;
83912;19/09/2006;0000;;18.6;14.4;27.5;;61;961.1;14;2;8.3;
83912;19/09/2006;1200;0;17.4;14.4;;12.2;71;961;9;2;;
83912;19/09/2006;1800;;27.4;17.8;;;36;957.8;36;2;;
83912;20/09/2006;0000;;19.4;15.6;19.5;;66;957.1;0;0;1.9;
83912;20/09/2006;1200;4;16.4;15;;14.4;85;954.6;27;1;;
83912;20/09/2006;1800;;17;15.6;;;86;954.2;27;2;;
83912;21/09/2006;0000;;15.2;14.6;21;;93;955.9;27;1;4.9;
83912;21/09/2006;1200;3.7;15;14.2;;12.6;91;959.9;18;2;;
83912;21/09/2006;1800;;20.4;15.4;;;57;959.1;5;1;;
83912;22/09/2006;0000;;16.2;14.2;27;;80;959.1;5;2;10.8;
83912;22/09/2006;1200;0;17.2;14.8;;11.8;77;958.7;5;1;;
83912;22/09/2006;1800;;26.8;18;;;40;955.6;36;2;;
83912;23/09/2006;0000;;20.6;16.2;21;;63;955;36;1;0.5;
83912;23/09/2006;1200;0;16.4;13.4;;11.8;70;958.3;18;3;;
83912;23/09/2006;1800;;17.2;10.8;;;44;961.8;18;2;;
83912;24/09/2006;0000;;12;9.8;18.5;;75;962.3;0;0;11;
83912;24/09/2006;1200;0;11.6;8.6;;7.4;64;965.5;14;2;;
83912;24/09/2006;1800;;18.2;11.4;;;39;963.5;9;2;;
83912;25/09/2006;0000;;11.8;8.4;22;;61;964.6;18;2;11.1;
83912;25/09/2006;1200;0;12.2;9.2;;6.8;66;967.9;9;2;;
83912;25/09/2006;1800;;22;13.2;;;32;966.8;5;2;;
83912;26/09/2006;0000;;16;10.6;27;;47;966.3;5;1;11.1;
83912;26/09/2006;1200;0;14.8;11.2;;8.2;63;965.8;9;3;;
83912;26/09/2006;1800;;26.4;17.2;;;36;962.3;5;2;;
83912;27/09/2006;0000;;18.8;13.4;28;;51;962.4;9;3;8.2;
83912;27/09/2006;1200;0;16.8;13;;11;64;963.6;9;3;;
83912;27/09/2006;1800;;27.8;18.8;;;40;960.4;5;2;;
83912;28/09/2006;0000;;16.8;16.4;22.5;;96;957.4;18;2;1.6;
83912;28/09/2006;1200;12.1;17.6;16.8;;15.6;92;964;14;1;;
83912;28/09/2006;1800;;20.4;18.2;;;80;963.2;18;2;;
83912;29/09/2006;0000;;17.4;15.6;21.5;;82;963.2;14;3;7.5;
83912;29/09/2006;1200;0;14.2;12.4;;13;80;965.2;9;5;;
83912;29/09/2006;1800;;21;16.2;;;60;963.2;14;3;;
83912;30/09/2006;0000;;15.2;12.8;27.5;;75;962.2;14;3;11.1;
83912;30/09/2006;1200;0;18;15.2;;11;74;963.1;9;3;;
83912;30/09/2006;1800;;27;19.8;;;50;961;9;2;;
83912;01/10/2006;0000;;21;17.8;22;;72;961;9;2;0.3;
83912;01/10/2006;1200;0;16.4;14.4;;14.6;80;962.2;14;2;;
83912;01/10/2006;1800;;20.4;17.6;;;76;960.6;0;0;;
83912;02/10/2006;0000;;16.6;15.6;27.5;;90;960.3;9;2;11;
83912;02/10/2006;1200;0;18;15.8;;12;79;959.6;9;1;;
83912;02/10/2006;1800;;27.4;19.2;;;44;956.6;14;2;;
83912;03/10/2006;0000;;22;17.8;29.5;;65;956.8;14;2;5.9;
83912;03/10/2006;1200;0;20.4;17.8;;15.2;77;958.2;14;2;;
83912;03/10/2006;1800;;28.8;20.8;;;47;957;27;1;;
83912;04/10/2006;0000;;22.6;18.8;26.5;;69;955.8;14;1;2.1;
83912;04/10/2006;1200;0;20.8;17.8;;17.6;74;958;5;1;;
83912;04/10/2006;1800;;25.6;20.4;;;61;954.3;36;1;;
83912;05/10/2006;0000;;20.2;18.8;21;;87;954.2;0;0;0.7;
83912;05/10/2006;1200;7.8;16.4;16;;13.8;96;957.5;18;2;;
83912;05/10/2006;1800;;17.6;16.2;;;86;958.2;18;2;;
83912;06/10/2006;0000;;19.2;18.4;22.5;;92;961.5;18;3;10;
83912;06/10/2006;1200;24;13.8;10.4;;9.6;64;961.4;14;3;;
83912;06/10/2006;1800;;22.2;16;;;50;959.2;14;2;;
83912;07/10/2006;0000;;16;14.2;26.5;;81;959.4;9;2;9.6;
83912;07/10/2006;1200;0;18.2;15.8;;12;77;963.1;9;1;;
83912;07/10/2006;1800;;25.8;18.8;;;49;961;23;1;;
83912;08/10/2006;0000;;15.8;14.6;24.5;;87;962.6;14;3;8.4;
83912;08/10/2006;1200;0;15.6;13.6;;13;80;964.4;9;3;;
83912;08/10/2006;1800;;24.4;17.2;;;46;961;14;2;;
83912;09/10/2006;0000;;17.6;14.4;30.5;;70;960.6;14;4;11.1;
83912;09/10/2006;1200;0;21.4;18.4;;13;75;961.5;9;1;;
83912;09/10/2006;1800;;29.2;21.8;;;51;959.8;0;0;;
83912;10/10/2006;0000;;24.2;19.2;33;;62;959.9;0;0;8;
83912;10/10/2006;1200;0;25.4;20.6;;19.3;64;962.3;5;3;;
83912;10/10/2006;1800;;32.2;22.8;;;42;958.4;36;1;;
83912;11/10/2006;0000;;26.6;21.8;26.5;;63;958.2;0;0;1.5;
83912;11/10/2006;1200;23;20.2;18.8;;16.8;87;959;9;2;;
83912;11/10/2006;1800;;24.4;20.2;;;68;957.9;36;1;;
83912;12/10/2006;0000;;20.6;19.2;27;;88;957.6;14;3;7.1;
83912;12/10/2006;1200;0;18.2;16.8;;16.8;86;957.4;9;2;;
83912;12/10/2006;1800;;27;21;;;57;955.1;14;1;;
83912;13/10/2006;0000;;19.6;18;31.5;;85;955.5;14;3;10.8;
83912;13/10/2006;1200;0;21.8;19.2;;15.6;79;957.8;9;2;;
83912;13/10/2006;1800;;30.8;20.8;;;38;955.3;9;2;;
83912;14/10/2006;0000;;23.8;19.2;32.5;;63;954.6;9;1;10.2;
83912;14/10/2006;1200;0;26.2;21;;18.5;62;956;5;2;;
83912;14/10/2006;1800;;31.6;23.8;;;51;954;36;1;;
83912;15/10/2006;0000;;26;22.2;25;;72;954.2;0;0;0;
83912;15/10/2006;1200;2.3;19.4;18.6;;16;92;956.2;18;2;;
83912;15/10/2006;1800;;16.8;16.4;;;96;959.1;14;2;;
83912;16/10/2006;0000;;16.8;16.6;23.5;;98;961.1;18;1;11.2;
83912;16/10/2006;1200;70;16.2;13.2;;11.6;70;964.3;14;3;;
83912;16/10/2006;1800;;23;16.6;;;50;962;18;3;;
83912;17/10/2006;0000;;16;13.6;27.5;;76;961.6;14;3;11.4;
83912;17/10/2006;1200;0;18.6;15.2;;12;69;961.5;9;2;;
83912;17/10/2006;1800;;27.4;20.4;;;50;958.7;9;2;;
83912;18/10/2006;0000;;18.6;15.8;24;;74;958.7;14;4;4.3;
83912;18/10/2006;1200;1.5;16.6;15.6;;13.8;90;958.8;9;2;;
83912;18/10/2006;1800;;23;18.4;;;63;956.4;9;2;;
83912;19/10/2006;0000;;15.8;14.8;23;;89;957.9;9;4;6.3;
83912;19/10/2006;1200;19.7;16.4;15.2;;14.6;87;961;14;3;;
83912;19/10/2006;1800;;21.6;17.4;;;65;959.8;14;3;;
83912;20/10/2006;0000;;16.2;14.6;25;;83;960.8;14;4;11.5;
83912;20/10/2006;1200;0;18.4;15.4;;13;72;962.8;9;3;;
83912;20/10/2006;1800;;24.4;17.8;;;50;962;14;3;;
83912;21/10/2006;0000;;15.4;13.2;27.5;;77;962.7;14;5;11.5;
83912;21/10/2006;1200;0;17.6;14.8;;10.4;74;964.2;9;1;;
83912;21/10/2006;1800;;27.4;16;;;26;961.5;14;1;;
83912;22/10/2006;0000;;20.4;15.2;27.5;;55;961.4;14;1;11.7;
83912;22/10/2006;1200;0;20.8;16.6;;13;63;963.9;14;1;;
83912;22/10/2006;1800;;27.4;16.8;;;29;961.6;14;1;;
83912;23/10/2006;0000;;20.4;14.6;30.5;;50;961.5;14;1;8;
83912;23/10/2006;1200;0;18;15;;13.8;72;961.9;9;3;;
83912;23/10/2006;1800;;30.4;19;;;30;960;27;3;;
83912;24/10/2006;0000;;23.2;17.2;30;;53;960;36;1;11.2;
83912;24/10/2006;1200;0;21.4;17;;11.4;63;962.3;5;3;;
83912;24/10/2006;1800;;29.8;20.6;;;42;959.2;9;1;;
83912;25/10/2006;0000;;23;17.8;32.5;;58;958.4;0;0;10;
83912;25/10/2006;1200;0;24.4;18.2;;15.8;54;962;5;2;;
83912;25/10/2006;1800;;32.4;22.2;;;39;959.2;27;2;;
83912;26/10/2006;0000;;26.4;21;26.5;;60;959.2;0;0;6.6;
83912;26/10/2006;1200;0;24.8;21.4;;18.3;73;958.8;23;1;;
83912;26/10/2006;1800;;25;20.4;;;65;958.4;14;2;;
83912;27/10/2006;0000;;18.4;16.4;32.5;;80;958.6;5;2;10.1;
83912;27/10/2006;1200;0;17.8;13.2;;11.6;58;955.8;9;3;;
83912;27/10/2006;1800;;31.8;20.4;;;33;953.4;27;2;;
83912;28/10/2006;0000;;21.2;16.8;34.5;;63;956.2;14;4;9.2;
83912;28/10/2006;1200;0;23.6;18.4;;15.6;58;958.3;14;1;;
83912;28/10/2006;1800;;34.2;22.2;;;33;956.4;36;1;;
83912;29/10/2006;0000;;25.8;19;35.5;;51;956.2;14;2;7.4;
83912;29/10/2006;1200;0;27.8;20.6;;18.9;51;954.4;36;3;;
83912;29/10/2006;1800;;34.2;24;;;41;952.7;27;2;;
83912;30/10/2006;0000;;19.6;19;30.5;;95;956.2;14;3;9.5;
83912;30/10/2006;1200;35.8;24.2;21.2;;18.5;77;954.2;18;1;;
83912;30/10/2006;1800;;30.2;23.6;;;57;953.6;27;1;;
83912;31/10/2006;0000;;25.4;22;25.5;;74;952.8;27;1;0.6;
83912;31/10/2006;1200;0.4;21.2;21;;20.5;98;955.5;14;1;;
83912;31/10/2006;1800;;23.2;21;;;81;953.4;9;1;;
83912;01/11/2006;0000;;21.4;20.2;23.5;;89;954.4;14;1;1.4;
83912;01/11/2006;1200;7;21;19.8;;18.5;89;955.8;9;1;;
83912;01/11/2006;1800;;23;20.4;;;78;954.4;18;2;;
83912;02/11/2006;0000;;19.8;18.6;27.5;;89;955;9;3;7.1;
83912;02/11/2006;1200;0.4;19.2;17.4;;16.8;83;957.6;14;2;;
83912;02/11/2006;1800;;26.6;20.6;;;57;955.8;14;2;;
83912;03/11/2006;0000;;20;18;29.5;;81;955.5;14;2;10.4;
83912;03/11/2006;1200;0;22.2;19;;15.6;74;958.3;14;2;;
83912;03/11/2006;1800;;28.6;19.6;;;41;956.4;14;3;;
83912;04/11/2006;0000;;20.6;17;28;;69;958.6;14;3;9.2;
83912;04/11/2006;1200;0;19.2;16;;13.4;71;959;14;3;;
83912;04/11/2006;1800;;27;20.4;;;53;956;14;3;;
83912;05/11/2006;0000;;19.4;16.8;29.5;;77;955.9;14;3;4.1;
83912;05/11/2006;1200;0;24.2;20;;17;68;955.4;5;3;;
83912;05/11/2006;1800;;26.2;21.8;;;67;952.4;32;2;;
83912;06/11/2006;0000;;24.2;22.4;26;;85;950.2;9;2;4.5;
83912;06/11/2006;1200;73.5;19.6;19.2;;17.6;97;951.4;36;2;;
83912;06/11/2006;1800;;25.4;20.6;;;65;953.8;23;3;;
83912;07/11/2006;0000;;18;15.8;22.5;;79;958.2;18;2;12.1;
83912;07/11/2006;1200;5.5;16.8;12.6;;12.6;60;963.4;18;3;;
83912;07/11/2006;1800;;22.2;14.2;;;38;960.7;14;2;;
83912;08/11/2006;0000;;14.8;11.4;23;;65;961.5;18;2;12;
83912;08/11/2006;1200;0;16;11.6;;9.6;57;963.5;14;3;;
83912;08/11/2006;1800;;22.6;13.6;;;32;960;14;2;;
83912;09/11/2006;0000;;15;10.2;24;;51;960;18;3;11.9;
83912;09/11/2006;1200;0;15.4;11.6;;8.6;62;962.3;14;3;;
83912;09/11/2006;1800;;23.6;13.6;;;28;960.4;14;2;;
83912;10/11/2006;0000;;16.6;11.2;25.5;;49;961.5;14;3;12.1;
83912;10/11/2006;1200;0;19.2;12.8;;9.4;44;963.4;9;1;;
83912;10/11/2006;1800;;24.8;14;;;24;960.4;18;1;;
83912;11/11/2006;0000;;18.6;12.6;26.5;;47;961.1;14;1;12;
83912;11/11/2006;1200;0;19;15;;11.4;64;963.8;9;3;;
83912;11/11/2006;1800;;26.2;16.2;;;31;961.6;14;2;;
83912;12/11/2006;0000;;18.6;14;30;;58;962.3;14;3;12.1;
83912;12/11/2006;1200;0;19.6;15.4;;11.6;63;965.4;5;3;;
83912;12/11/2006;1800;;29.2;17.6;;;27;963;5;2;;
83912;13/11/2006;0000;;22.4;15.4;29;;45;963.2;9;2;12.2;
83912;13/11/2006;1200;0;21.6;15.6;;14.2;50;966.4;9;2;;
83912;13/11/2006;1800;;28.4;17;;;27;963.1;36;2;;
83912;14/11/2006;0000;;22.2;16;30.5;;50;962.3;5;1;12.2;
83912;14/11/2006;1200;0;22.4;16.4;;14.8;52;962.7;36;2;;
83912;14/11/2006;1800;;29;18.9;;;35;958.6;36;3;;
83912;15/11/2006;0000;;23;18.2;32.5;;62;958.2;36;1;11.8;
83912;15/11/2006;1200;0;25.2;18.8;;16.6;53;958.6;36;4;;
83912;15/11/2006;1800;;31.8;19.4;;;28;955.4;5;3;;
83912;16/11/2006;0000;;25;17.4;34.5;;44;955.4;36;1;10.3;
83912;16/11/2006;1200;0;29.4;19.6;;19.5;37;955;32;3;;
83912;16/11/2006;1800;;33;21.2;;;32;953.6;27;3;;
83912;17/11/2006;0000;;21.4;20;22;;87;956;14;2;0;
83912;17/11/2006;1200;5.2;20.2;18.4;;17.9;83;956.2;18;3;;
83912;17/11/2006;1800;;20.2;19.8;;;96;955.2;5;1;;
83912;18/11/2006;0000;;20;19.8;20.5;;98;956.8;5;1;0;
83912;18/11/2006;1200;51.2;18.8;18.2;;15.8;94;958.4;9;3;;
83912;18/11/2006;1800;;18.2;18;;;98;957.9;36;2;;
83912;19/11/2006;0000;;16.2;16;19.5;;98;958.6;14;3;0.2;
83912;19/11/2006;1200;18;15.8;15.4;;13.6;96;959.8;14;4;;
83912;19/11/2006;1800;;18;16.2;;;82;959.8;14;5;;
83912;20/11/2006;0000;;14;13.2;25;;91;961.6;14;5;12.1;
83912;20/11/2006;1200;1.9;18;15.4;;12;76;961.1;14;3;;
83912;20/11/2006;1800;;24.8;18.4;;;52;958.7;9;2;;
83912;21/11/2006;0000;;18.6;16;29.5;;76;958;14;3;12.4;
83912;21/11/2006;1200;0;22.4;18.8;;14.6;69;960.4;5;3;;
83912;21/11/2006;1800;;29.2;20.6;;;44;958.6;27;2;;
83912;22/11/2006;0000;;22.8;18.2;31;;63;958.4;27;1;11.6;
83912;22/11/2006;1200;0;25.8;20.4;;17.9;60;958.4;14;1;;
83912;22/11/2006;1800;;30.4;19.4;;;32;957.2;18;1;;
83912;23/11/2006;0000;;23.6;17.4;34.5;;51;957.2;14;2;12.6;
83912;23/11/2006;1200;0;23.2;19.4;;16.4;68;959.1;9;1;;
83912;23/11/2006;1800;;33.6;21.4;;;31;955.6;36;1;;
83912;24/11/2006;0000;;27.4;19.6;29;;47;955;0;0;1.9;
83912;24/11/2006;1200;0;27.6;21.4;;18.9;56;956.2;14;2;;
83912;24/11/2006;1800;;20;19.6;;;96;957.1;23;2;;
83912;25/11/2006;0000;;19.2;18.6;25;;94;956.7;9;2;1.6;
83912;25/11/2006;1200;52;20;19.4;;19.1;94;956.2;5;1;;
83912;25/11/2006;1800;;23.2;21.4;;;84;955.2;27;1;;
83912;26/11/2006;0000;;21.2;20.6;27.5;;94;955.2;9;1;9.3;
83912;26/11/2006;1200;5.9;22.2;19.8;;19.1;80;958;14;3;;
83912;26/11/2006;1800;;26.6;21.6;;;63;956.3;14;3;;
83912;27/11/2006;0000;;20.2;17.4;27.5;;79;957.4;14;5;4.2;
83912;27/11/2006;1200;0;21.4;17.8;;16.2;69;956.6;14;3;;
83912;27/11/2006;1800;;20.8;19.6;;;89;955.4;5;1;;
83912;28/11/2006;0000;;19.2;19;28.5;;98;954.2;9;3;8.5;
83912;28/11/2006;1200;10.8;21.2;19.6;;16.6;85;953.5;14;1;;
83912;28/11/2006;1800;;28.4;22.4;;;58;952.7;18;1;;
83912;29/11/2006;0000;;20.6;18.4;27.5;;80;954.2;14;2;10.2;
83912;29/11/2006;1200;0;20.6;18.4;;17.2;80;958.4;36;2;;
83912;29/11/2006;1800;;27.4;19.8;;;48;957.6;9;2;;
83912;30/11/2006;0000;;19.6;17.6;29.5;;81;958.3;5;4;12.4;
83912;30/11/2006;1200;0;21.4;17.8;;15.4;69;960.2;9;3;;
83912;30/11/2006;1800;;29.2;19.2;;;36;957.8;14;2;;
83912;01/12/2006;0000;;22;18.8;33;;73;957.8;14;3;12.4;
83912;01/12/2006;1200;0;23.4;18.6;;17.6;61;960.2;5;3;;
83912;01/12/2006;1800;;32.2;21.4;;;36;957.5;36;2;;
83912;02/12/2006;0000;;26;18.6;33.5;;47;957.1;36;1;11.7;
83912;02/12/2006;1200;0;25;18.6;;18.7;53;959.5;5;2;;
83912;02/12/2006;1800;;33;21.6;;;34;957.8;9;1;;
83912;03/12/2006;0000;;27.4;19.6;33;;47;957.1;9;2;3.4;
83912;03/12/2006;1200;0;27.6;20.4;;20.9;50;958.4;9;2;;
83912;03/12/2006;1800;;32.8;22;;;37;956.8;32;1;;
83912;04/12/2006;0000;;27.6;20.8;34;;53;956.4;9;1;11.9;
83912;04/12/2006;1200;0;27.6;22.2;;21.9;61;957.1;14;2;;
83912;04/12/2006;1800;;33.6;21.8;;;35;955.4;18;2;;
83912;05/12/2006;0000;;25.4;21.2;34;;68;956.4;14;3;11.7;
83912;05/12/2006;1200;0;24.6;20.8;;18.1;70;959.1;14;2;;
83912;05/12/2006;1800;;33;23.4;;;43;956;14;2;;
83912;06/12/2006;0000;;22.4;20.2;29;;81;958.4;5;7;10;
83912;06/12/2006;1200;62;21.6;20;;18.7;86;956.6;14;1;;
83912;06/12/2006;1800;;28.6;20.2;;;44;954.7;18;2;;
83912;07/12/2006;0000;;21;17.4;28.5;;69;956;14;2;9;
83912;07/12/2006;1200;0;20.2;17.2;;15;74;957.5;9;3;;
83912;07/12/2006;1800;;28.4;19.4;;;40;955.2;36;2;;
83912;08/12/2006;0000;;20;16.4;33;;68;955.2;5;4;10.9;
83912;08/12/2006;1200;0;22;18.6;;15.6;72;953.9;9;2;;
83912;08/12/2006;1800;;31.6;21.6;;;39;953.5;27;1;;
83912;09/12/2006;0000;;25;20.6;32.5;;67;953.2;14;3;10.5;
83912;09/12/2006;1200;0;22.6;19.8;;17.9;75;957.1;36;1;;
83912;09/12/2006;1800;;31.8;20;;;31;955.4;32;2;;
83912;10/12/2006;0000;;24;17;31.5;;47;955.8;18;3;12.5;
83912;10/12/2006;1200;0;24.2;20;;17.4;66;959.1;36;1;;
83912;10/12/2006;1800;;31.2;18.8;;;26;958;36;2;;
83912;11/12/2006;0000;;25;17;33.5;;42;958.4;5;2;12.2;
83912;11/12/2006;1200;0;23.4;19.8;;17.4;71;960.4;5;3;;
83912;11/12/2006;1800;;32.4;20.8;;;32;958.4;27;2;;
83912;12/12/2006;0000;;26.6;21.2;34.5;;60;957.9;14;3;11.8;
83912;12/12/2006;1200;0;25.6;20.4;;19.7;59;960.4;36;2;;
83912;12/12/2006;1800;;32.8;22.6;;;40;958;36;2;;
83912;13/12/2006;0000;;27.4;21.2;32;;56;957.1;0;0;3.1;
83912;13/12/2006;1200;0;23.6;19;;20.7;62;959;5;3;;
83912;13/12/2006;1800;;31;22.8;;;48;957.2;27;1;;
83912;14/12/2006;0000;;24.2;21;35;;75;955.8;18;1;11.3;
83912;14/12/2006;1200;0.1;27;22;;20.1;64;956.4;5;2;;
83912;14/12/2006;1800;;34.4;23.6;;;38;954.7;27;2;;
83912;15/12/2006;0000;;24.4;19.8;34.5;;65;956.3;23;4;12;
83912;15/12/2006;1200;2.6;25;21.4;;19.5;72;959.4;23;1;;
83912;15/12/2006;1800;;33.8;24.4;;;45;957.1;27;2;;
83912;16/12/2006;0000;;28;23.2;37;;66;957;27;1;12.5;
83912;16/12/2006;1200;0;29.6;24.2;;22.1;63;957.5;5;1;;
83912;16/12/2006;1800;;36.4;24;;;34;955.6;27;1;;
83912;17/12/2006;0000;;30.6;23.4;37;;53;955.4;27;1;9.4;
83912;17/12/2006;1200;0;30.6;25;;23.7;62;956.8;5;1;;
83912;17/12/2006;1800;;37;24.2;;;32;953.9;23;1;;
83912;18/12/2006;0000;;30.4;23.4;33;;53;953.9;23;1;1.8;
83912;18/12/2006;1200;0;30;24.4;;24;62;955;32;2;;
83912;18/12/2006;1800;;26.4;22.2;;;69;955.1;23;2;;
83912;19/12/2006;0000;;24;22;32;;83;956.2;9;2;4.5;
83912;19/12/2006;1200;1.6;28;23.8;;20.9;70;954.7;5;1;;
83912;19/12/2006;1800;;23;22.2;;;93;953.6;36;2;;
83912;20/12/2006;0000;;21.2;20.8;28;;96;952.8;5;2;2.1;
83912;20/12/2006;1200;5.5;25.8;22.8;;18.7;77;950.7;32;3;;
83912;20/12/2006;1800;;19;18.6;;;96;953.2;18;4;;
83912;21/12/2006;0000;;20;19.6;29.5;;96;953.6;27;1;7.6;
83912;21/12/2006;1200;18.6;21.4;19.4;;17;81;956.4;14;1;;
83912;21/12/2006;1800;;29.2;22.4;;;54;956.3;23;1;;
83912;22/12/2006;0000;;24;20;33;;67;956.4;14;1;7.6;
83912;22/12/2006;1200;0;23.6;21.6;;19.3;83;959.4;9;1;;
83912;22/12/2006;1800;;32.4;24.8;;;53;956.2;9;1;;
83912;23/12/2006;0000;;23.6;20.8;31;;77;957.9;5;1;5.9;
83912;23/12/2006;1200;0.1;25.2;22;;18.9;76;956.7;36;2;;
83912;23/12/2006;1800;;29;25;;;72;954.8;32;2;;
83912;24/12/2006;0000;;19;18.4;23;;94;957;23;2;0;
83912;24/12/2006;1200;28.7;19.6;19.4;;18.1;98;954;32;3;;
83912;24/12/2006;1800;;20.2;19.4;;;92;954.7;23;3;;
83912;25/12/2006;0000;;18.8;18.4;25;;96;953.5;14;1;1.2;
83912;25/12/2006;1200;3.4;20.8;20.6;;16.6;98;954;9;2;;
83912;25/12/2006;1800;;20.2;18.8;;;87;951.1;27;3;;
83912;26/12/2006;0000;;20.4;19.6;29.5;;92;953.5;27;2;12.3;
83912;26/12/2006;1200;17.5;22.8;19.8;;16.4;75;957.4;23;2;;
83912;26/12/2006;1800;;28.4;20;;;44;957.6;23;2;;
83912;27/12/2006;0000;;21.6;16.4;30.5;;57;957.9;18;2;12.4;
83912;27/12/2006;1200;0;23.6;18.4;;15.8;59;959.6;9;2;;
83912;27/12/2006;1800;;28.4;20;;;44;959.2;27;1;;
83912;28/12/2006;0000;;24.4;19.8;32;;65;958.7;9;1;11.7;
83912;28/12/2006;1200;0;24.6;20.4;;18.5;67;962.4;9;2;;
83912;28/12/2006;1800;;31.4;22.4;;;44;960.6;9;1;;
83912;29/12/2006;0000;;25.8;21.2;33;;65;960.2;14;2;9.6;
83912;29/12/2006;1200;0;26.4;22.6;;20.1;72;962;5;2;;
83912;29/12/2006;1800;;31.6;25;;;58;960.7;32;1;;
83912;30/12/2006;0000;;26.8;24.6;32.5;;83;959.9;0;0;8.3;
83912;30/12/2006;1200;0;26.8;22.8;;21.7;70;962.6;5;1;;
83912;30/12/2006;1800;;31.4;23.4;;;49;960.3;9;1;;
83912;31/12/2006;0000;;25.6;23;33;;80;959.9;14;2;12;
83912;31/12/2006;1200;0;27.2;22.8;;21.1;68;961.4;9;1;;
83912;31/12/2006;1800;;32.8;23.6;;;45;959.2;5;1;;
83912;01/01/2007;0000;;27.6;22;33;;60;957.5;14;1;12.3;
83912;01/01/2007;1200;0;25.8;21.4;;20.9;66;959.4;36;2;;
83912;01/01/2007;1800;;32.6;24.2;;;49;956.8;5;2;;
83912;02/01/2007;0000;;27.4;22;33;;62;955.8;0;0;9.3;
83912;02/01/2007;1200;0;25.6;21.2;;20.3;67;958.7;5;2;;
83912;02/01/2007;1800;;31.8;23.2;;;47;956.8;36;1;;
83912;03/01/2007;0000;;26.8;22.8;31;;70;955.9;36;1;4.5;
83912;03/01/2007;1200;50.7;21;20.8;;20.7;98;958.4;27;1;;
83912;03/01/2007;1800;;30.6;25;;;63;955.1;23;1;;
83912;04/01/2007;0000;;22.2;20.8;26.5;;87;954.7;36;1;0;
83912;04/01/2007;1200;2.1;23.2;22;;20.7;89;954.4;5;1;;
83912;04/01/2007;1800;;23.8;22.6;;;90;953;32;1;;
83912;05/01/2007;0000;;23.2;22.6;30;;95;951.6;9;1;9.3;
